"source","ingredientPhrase"
"https://www.epicurious.com/recipes/food/views/summer-squash-sloppy-joes-239165","1 1/2 cups summer squash, diced"
"https://www.epicurious.com/recipes/food/views/summer-squash-sloppy-joes-239165","1 6-ounce can tomato paste"
"https://www.epicurious.com/recipes/food/views/summer-squash-sloppy-joes-239165","3 garlic cloves, minced"
"https://www.epicurious.com/recipes/food/views/summer-squash-sloppy-joes-239165","1 tablespoon mild chili powder"
"https://www.epicurious.com/recipes/food/views/summer-squash-sloppy-joes-239165","1 teaspoon paprika"
"https://www.epicurious.com/recipes/food/views/summer-squash-sloppy-joes-239165","1 teaspoon dried oregano"
"https://www.epicurious.com/recipes/food/views/summer-squash-sloppy-joes-239165","Kosher salt and freshly ground black pepper to taste"
"https://www.epicurious.com/recipes/food/views/summer-squash-sloppy-joes-239165","3 ounces cheddar cheese, thinly sliced"
"https://www.epicurious.com/recipes/food/views/summer-squash-sloppy-joes-239165","6 hamburger buns"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","1 teaspoon ground turmeric"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","1 teaspoon ground paprika"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","1 teaspoon ground coriander"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","1 teaspoon ground cumin"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","1 teaspoon garlic powder"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","2 teaspoons kosher salt, divided"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","freshly ground black pepper"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","1 lb shrimp, peeled, and deveined"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","1 tablespoon vegetable oil or clarified butter"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","2 avocados, pitted, and chopped"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","1 and 1/2 cups halved grape or cherry tomatoes"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","3 tablespoons freshly squeezed lime juice"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","2 cloves garlic, minced"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","1 jalapeno, seeded, and minced"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","1/4 cup chopped cilantro"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","2 tablespoons olive oil"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","8 (6-inch) taco-size tortillas (*I prefer the corn/wheat combination ones), charred"
"https://www.abeautifulplate.com/mumbai-shrimp-tacos","lime wedges, for garnishing"
"https://www.epicurious.com/recipes/food/views/chicken-bolognese-with-crispy-oregano-56390067","2 tablespoons extra-virgin olive oil"
"https://www.epicurious.com/recipes/food/views/chicken-bolognese-with-crispy-oregano-56390067","1 cup oregano leaves"
"https://www.epicurious.com/recipes/food/views/chicken-bolognese-with-crispy-oregano-56390067","1 yellow onion, finely chopped"
"https://www.epicurious.com/recipes/food/views/chicken-bolognese-with-crispy-oregano-56390067","3 cloves garlic, crushed"
"https://www.epicurious.com/recipes/food/views/chicken-bolognese-with-crispy-oregano-56390067","1 tablespoon chopped tarragon"
"https://www.epicurious.com/recipes/food/views/chicken-bolognese-with-crispy-oregano-56390067","1 pound ground chicken"
"https://www.epicurious.com/recipes/food/views/chicken-bolognese-with-crispy-oregano-56390067","1 cup dry white wine"
"https://www.epicurious.com/recipes/food/views/chicken-bolognese-with-crispy-oregano-56390067","2 (14-ounce) cans chopped tomatoes"
"https://www.epicurious.com/recipes/food/views/chicken-bolognese-with-crispy-oregano-56390067","Sea salt and cracked black pepper"
"https://www.epicurious.com/recipes/food/views/chicken-bolognese-with-crispy-oregano-56390067","1 pound pappardelle"
"https://www.epicurious.com/recipes/food/views/chicken-bolognese-with-crispy-oregano-56390067","Finely grated pecorino, to serve"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","6 bell peppers"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","1 tablespoon oil"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","1 onion, diced"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","2 garlic cloves, minced"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","1 cup finely diced mushrooms"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","1 lb. ground turkey or ground beef"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","1-28 oz. can diced tomatoes"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","1 teaspoon Italian seasoning"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","1/2 teaspoon fine sea salt"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","1/4 teaspoon ground black pepper"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","pinch red pepper flakes"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","1 cup pepperoni, chopped"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","1 cup fresh spinach"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","1- 1/2 cup mozzarella cheese"
"https://lexiscleankitchen.com/pizza-stuffed-peppers","Fresh Basil, sliced"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","1 cup cherry tomato, sliced"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","1 cup shredded carrot"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","1 cup yellow bell pepper, diced"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","1 cup red onion, diced"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","1 cup asparagus, diced"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","1 lb shrimp"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","olive oil, to coat"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","chili powder, to taste"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","1 teaspoon fresh oregano, to taste"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","salt, to taste"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","pepper, to taste"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","lime juice, to taste"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","1 large handful mixed greens"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","3 tablespoons lime juice"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","2 tablespoons olive oil"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","1 tablespoon honey"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","½ teaspoon chili powder"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","salt, to taste"
"https://tasty.co/recipe/roasted-shrimp-veggie-salad","pepper, to taste"
"https://www.myrecipes.com/recipe/white-bean-sausage-ragout-with-tomatoes-kale-zucchini","1 tablespoon olive oil"
"https://www.myrecipes.com/recipe/white-bean-sausage-ragout-with-tomatoes-kale-zucchini","1/2 cup chopped onion"
"https://www.myrecipes.com/recipe/white-bean-sausage-ragout-with-tomatoes-kale-zucchini","2 (4-ounce) links chicken sausage, cut into (1/2-inch) slices"
"https://www.myrecipes.com/recipe/white-bean-sausage-ragout-with-tomatoes-kale-zucchini","1 zucchini, quartered and cut into (1/2-inch) slices (about 2 cups)"
"https://www.myrecipes.com/recipe/white-bean-sausage-ragout-with-tomatoes-kale-zucchini","3 garlic cloves, peeled and crushed"
"https://www.myrecipes.com/recipe/white-bean-sausage-ragout-with-tomatoes-kale-zucchini","6 cups chopped trimmed kale (about 1/2 pound)"
"https://www.myrecipes.com/recipe/white-bean-sausage-ragout-with-tomatoes-kale-zucchini","1/2 cup water"
"https://www.myrecipes.com/recipe/white-bean-sausage-ragout-with-tomatoes-kale-zucchini","2 (16-ounce) cans cannellini beans or other white beans, rinsed and drained"
"https://www.myrecipes.com/recipe/white-bean-sausage-ragout-with-tomatoes-kale-zucchini","1 (14.5-ounce) can diced tomatoes, undrained"
"https://www.myrecipes.com/recipe/white-bean-sausage-ragout-with-tomatoes-kale-zucchini","1/4 teaspoon salt"
"https://www.myrecipes.com/recipe/white-bean-sausage-ragout-with-tomatoes-kale-zucchini","1/4 teaspoon freshly ground black pepper"
"https://cooking.nytimes.com/recipes/8024-crispy-chickpeas-with-beef","½ to 1 pound ground beef or other meat"
"https://cooking.nytimes.com/recipes/8024-crispy-chickpeas-with-beef","4 cups cooked chickpeas (about 1 28-ounce can), drained (reserve 1 cup liquid)"
"https://cooking.nytimes.com/recipes/8024-crispy-chickpeas-with-beef","2 teaspoons ground cumin"
"https://cooking.nytimes.com/recipes/8024-crispy-chickpeas-with-beef","1 ancho or chipotle chile, soaked, stemmed, seeded and minced; or 1 teaspoon good chile powder"
"https://cooking.nytimes.com/recipes/8024-crispy-chickpeas-with-beef","2 teaspoons minced garlic"
"https://cooking.nytimes.com/recipes/8024-crispy-chickpeas-with-beef","Salt and pepper"
"https://cooking.nytimes.com/recipes/8024-crispy-chickpeas-with-beef","1 tablespoon extra virgin olive oil"
"https://cooking.nytimes.com/recipes/8024-crispy-chickpeas-with-beef","Minced cilantro or parsley for garnish (optional)"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","1 tablespoon unsalted butter (optional)"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","1 lime"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","3 or 4 sprigs fresh cilantro"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","10 ounces ground chicken"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","2 tablespoons almond meal"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","1 head cauliflower"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","2 or 3 carrots"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","3 scallions"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","1 tablespoon white miso (optional)"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","Wooden skewers"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","1-inch piece fresh ginger"
"https://sunbasket.com/recipe/yakitori-chicken-meatballs-with-ginger-dipping-sauce","Yakitori dipping sauce base (coconut aminos - coconut vinegar - maple syrup)"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","2 tablespoons extra virgin olive oil"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","1 large onion, sliced"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","2 celery stalks, trimmed and chopped"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","2 carrots, peeled and chopped"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","Salt and pepper"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","1 tablespoon minced garlic"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","1 cup farro, spelt or barley"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","1 cup dried white beans, soaked for several hours or overnight"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","2 cups chopped tomatoes (canned are fine; do not drain)"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","6 cups stock or water, more as necessary"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","¼ cup chopped fresh parsley"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","¼ cup chopped fresh basil, optional"
"https://cooking.nytimes.com/recipes/1845-tuscan-farro-soup","Freshly grated Parmesan"
"https://www.goodhousekeeping.com/food-recipes/easy/a42833/thai-turkey-lettuce-wraps-recipe","2 medium bell peppers, seeded and chopped"
"https://www.goodhousekeeping.com/food-recipes/easy/a42833/thai-turkey-lettuce-wraps-recipe","1 tbsp. vegetable oil"
"https://www.goodhousekeeping.com/food-recipes/easy/a42833/thai-turkey-lettuce-wraps-recipe","3 cloves garlic, chopped"
"https://www.goodhousekeeping.com/food-recipes/easy/a42833/thai-turkey-lettuce-wraps-recipe","1 lb. ground turkey"
"https://www.goodhousekeeping.com/food-recipes/easy/a42833/thai-turkey-lettuce-wraps-recipe","2 tbsp. fish sauce"
"https://www.goodhousekeeping.com/food-recipes/easy/a42833/thai-turkey-lettuce-wraps-recipe","1/4 c. packed fresh cilantro, chopped"
"https://www.goodhousekeeping.com/food-recipes/easy/a42833/thai-turkey-lettuce-wraps-recipe","1/4 c. packed fresh mint leaves, chopped"
"https://www.goodhousekeeping.com/food-recipes/easy/a42833/thai-turkey-lettuce-wraps-recipe","3 tbsp. lime juice"
"https://www.goodhousekeeping.com/food-recipes/easy/a42833/thai-turkey-lettuce-wraps-recipe","1/2 tsp. sugar"
"https://www.goodhousekeeping.com/food-recipes/easy/a42833/thai-turkey-lettuce-wraps-recipe","Lettuce cups and Sriracha Hot Sauce, for serving"
"https://www.skinnytaste.com/vegan-caesar-salad","2 slices whole-grain bread, or gluten-free bread, 2 oz total*"
"https://www.skinnytaste.com/vegan-caesar-salad","½ garlic clove"
"https://www.skinnytaste.com/vegan-caesar-salad","Extra-virgin olive oil spray"
"https://www.skinnytaste.com/vegan-caesar-salad","3 heads romaine lettuce"
"https://www.skinnytaste.com/vegan-caesar-salad","2 radishes, sliced paper-thin"
"https://www.skinnytaste.com/vegan-caesar-salad","2 tablespoons chopped chives"
"https://www.skinnytaste.com/vegan-caesar-salad","2 teaspoons capers, drained"
"https://www.skinnytaste.com/vegan-caesar-salad","2 tablespoons hemp seeds"
"https://www.skinnytaste.com/vegan-caesar-salad","Sea salt and freshly ground black pepper"
"https://www.skinnytaste.com/vegan-caesar-salad","Lemon wedges, for serving"
"https://www.skinnytaste.com/vegan-caesar-salad","¼ cup microgreens, optional"
"https://www.skinnytaste.com/vegan-caesar-salad","Pinches of red pepper flakes, optional"
"https://sweetpeasandsaffron.com/healthy-freezer-breakfast-sandwiches","6 eggs"
"https://sweetpeasandsaffron.com/healthy-freezer-breakfast-sandwiches","1/4 cup milk"
"https://sweetpeasandsaffron.com/healthy-freezer-breakfast-sandwiches","1/8 teaspoon salt"
"https://sweetpeasandsaffron.com/healthy-freezer-breakfast-sandwiches","1/2 cup feta (crumbled)"
"https://sweetpeasandsaffron.com/healthy-freezer-breakfast-sandwiches","1 1/2 cups spinach (chopped (loosely packed))"
"https://sweetpeasandsaffron.com/healthy-freezer-breakfast-sandwiches","1 1/2 cups broccoli (chopped finely)"
"https://sweetpeasandsaffron.com/healthy-freezer-breakfast-sandwiches","4 slices havarti (or mozzarella)"
"https://sweetpeasandsaffron.com/healthy-freezer-breakfast-sandwiches","4 whole wheat english muffins"
"https://www.twopeasandtheirpod.com/roasted-broccoli-grilled-cheese","Florets from 1 medium head broccoli (about 1/2 pound, chopped small)"
"https://www.twopeasandtheirpod.com/roasted-broccoli-grilled-cheese","2 tablespoons olive oil"
"https://www.twopeasandtheirpod.com/roasted-broccoli-grilled-cheese","1/2 teaspoon salt"
"https://www.twopeasandtheirpod.com/roasted-broccoli-grilled-cheese","1/4 teaspoon freshly cracked black pepper"
"https://www.twopeasandtheirpod.com/roasted-broccoli-grilled-cheese","Unsalted butter (softened)"
"https://www.twopeasandtheirpod.com/roasted-broccoli-grilled-cheese","6 to 8 slices bread"
"https://www.twopeasandtheirpod.com/roasted-broccoli-grilled-cheese","1 cup cheddar cheese (shredded or thinly sliced)"
"https://www.epicurious.com/recipes/food/views/beet-ginger-and-coconut-milk-soup-51188420","1 tablespoon olive oil"
"https://www.epicurious.com/recipes/food/views/beet-ginger-and-coconut-milk-soup-51188420","1 large yellow onion, diced"
"https://www.epicurious.com/recipes/food/views/beet-ginger-and-coconut-milk-soup-51188420","3 cloves garlic, finely chopped"
"https://www.epicurious.com/recipes/food/views/beet-ginger-and-coconut-milk-soup-51188420","1 tablespoon finely chopped ginger"
"https://www.epicurious.com/recipes/food/views/beet-ginger-and-coconut-milk-soup-51188420","3 large red beets, peeled and cut into 1/4-inch pieces"
"https://www.epicurious.com/recipes/food/views/beet-ginger-and-coconut-milk-soup-51188420","5 cups vegetable stock, divided"
"https://www.epicurious.com/recipes/food/views/beet-ginger-and-coconut-milk-soup-51188420","1 can (14.5 ounces) low-fat coconut milk"
